Job Title,Type of ownership,Sector,min_salary,max_salary,city,state,h_city,h_state,same_city
Junior Data Analyst,Company - Private,Information Technology,46,86,Oakland,CA,Newark,CA,0
Senior Data Analyst,Company - Private,Health Care,46,86,San Mateo,CA,San Mateo,CA,1
Senior Data Analyst,Company - Private,-1,46,86,San Francisco,CA,South Melbourne,Australia,0
Senior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Natick,MA,0
Junior Data Analyst,Company - Public,Information Technology,46,86,Foster City,CA,Foster City,CA,1
Senior Data Analyst,Company - Private,Business Services,46,86,San Francisco,CA,Evanston,IL,0
Junior Data Analyst,Other Organization,Information Technology,46,86,Foster City,CA,Monmouth Junction,NJ,0
Junior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Princeton,NJ,0
Junior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Princeton,NJ,0
Senior Data Analyst,Company - Public,Business Services,46,86,San Mateo,CA,Foster City,CA,0
Junior Data Analyst,Company - Private,Information Technology,46,86,San Ramon,CA,Pleasanton,CA,0
Senior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Guaynabo,PR,0
Senior Data Analyst,Company - Private,Insurance,46,86,San Francisco,CA,San Francisco,CA,1
Senior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Guaynabo,PR,0
Junior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Alpharetta,GA,0
Senior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,Santa Cruz,CA,0
Junior Data Analyst,Company - Private,Information Technology,46,86,San Francisco,CA,South San Francisco,CA,0
Senior Data Analyst,Company - Private,Business Services,46,86,San Francisco,CA,San Mateo,CA,0
Junior Data Analyst,Company - Private,Business Services,47,74,Oakland,CA,Southfield,MI,0
Senior Data Analyst,Company - Public,Finance,47,74,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Nonprofit Organization,Health Care,47,74,Oakland,CA,Sacramento,CA,0
Junior Data Analyst,Company - Private,Finance,47,74,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Nonprofit Organization,Non-Profit,47,74,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,47,74,South San Francisco,CA,Iselin,NJ,0
Junior Data Analyst,Other Organization,Information Technology,47,74,Foster City,CA,Monmouth Junction,NJ,0
Junior Data Analyst,Company - Private,Business Services,47,74,Alameda,CA,Concord,CA,0
Senior Data Analyst,Company - Private,Business Services,47,74,Oakland,CA,Columbia,MD,0
Junior Data Analyst,Company - Private,Business Services,47,74,Walnut Creek,CA,Fremont,CA,0
Junior Data Analyst,Company - Public,Finance,47,74,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Government,47,74,Burlingame,CA,Burlingame,CA,1
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,47,74,South San Francisco,CA,Campbell,CA,0
Junior Data Analyst,Company - Private,Business Services,47,74,South San Francisco,CA,Pleasant Hill,CA,0
Senior Data Analyst,Company - Private,-1,47,74,San Francisco,CA,Evanston,IL,0
Senior Data Analyst,Company - Private,Business Services,47,74,San Ramon,CA,Concord,CA,0
Junior Data Analyst,Company - Private,Business Services,47,74,San Francisco,CA,Raleigh,NC,0
Junior Data Analyst,Government,Government,47,74,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,47,74,Foster City,CA,Pleasant Hill,CA,0
Junior Data Analyst,Company - Public,Manufacturing,47,74,Walnut Creek,CA,Walnut Creek,CA,1
Junior Data Analyst,Company - Private,Business Services,47,74,South San Francisco,CA,Concord,CA,0
Junior Data Analyst,Company - Private,Business Services,47,74,San Rafael,CA,Concord,CA,0
Junior Data Analyst,Company - Private,Information Technology,47,74,Redwood City,CA,Newark,CA,0
Senior Data Analyst,Nonprofit Organization,-1,47,74,San Mateo,CA,Worthington,OH,0
Junior Data Analyst,Company - Private,Business Services,47,74,San Francisco,CA,Alpharetta,GA,0
Junior Data Analyst,Subsidiary or Business Segment,Insurance,34,61,Carmel,IN,Carmel,IN,1
Junior Data Analyst,Company - Public,Finance,34,61,Indianapolis,IN,Wilmington,DE,0
Junior Data Analyst,Company - Private,Business Services,34,61,Indianapolis,IN,Fort Wayne,IN,0
Junior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,Indianapolis,IN,1
Junior Data Analyst,Company - Private,"Restaurants, Bars & Food Services",34,61,Indianapolis,IN,Santa Clara,CA,0
Junior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,San Francisco,CA,0
Junior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,Indianapolis,IN,1
Junior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,34,61,Indianapolis,IN,Fort Wayne,IN,0
Junior Data Analyst,Company - Private,Business Services,34,61,Indianapolis,IN,Tampa,FL,0
Junior Data Analyst,Company - Private,-1,34,61,Indianapolis,IN,Alpharetta,GA,0
Junior Data Analyst,Company - Private,Business Services,34,61,Indianapolis,IN,Chicago,IL,0
Junior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,Woodridge,IL,0
Junior Data Analyst,Company - Public,Information Technology,34,61,Indianapolis,IN,Dublin,Ireland,0
Junior Data Analyst,Company - Private,Transportation & Logistics,34,61,Whitestown,IN,Feusisberg,Switzerland,0
Senior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,Ashburn,VA,0
Junior Data Analyst,Company - Private,Health Care,34,61,Indianapolis,IN,Indianapolis,IN,1
Senior Data Analyst,Subsidiary or Business Segment,Finance,34,61,Jeffersonville,IN,Edmond,OK,0
Junior Data Analyst,Company - Private,Information Technology,34,61,Indianapolis,IN,Woodridge,IL,0
Junior Data Analyst,Nonprofit Organization,Health Care,34,61,Beech Grove,IN,Mishawaka,IN,0
Junior Data Analyst,Company - Private,"Restaurants, Bars & Food Services",34,61,Indianapolis,IN,Santa Clara,CA,0
Junior Data Analyst,Franchise,Retail,34,61,Lawrence,IN,Moosic,PA,0
Junior Data Analyst,Company - Public,Insurance,34,61,Carmel,IN,Carmel,IN,1
Junior Data Analyst,Company - Private,Information Technology,35,67,Redmond,WA,Waltham,MA,0
Senior Data Analyst,Company - Private,Finance,35,67,Seattle,WA,Seattle,WA,1
Junior Data Analyst,Company - Private,Insurance,35,67,Seattle,WA,Boston,MA,0
Junior Data Analyst,Company - Public,Information Technology,35,67,Redmond,WA,Redmond,WA,1
Junior Data Analyst,Company - Private,Business Services,35,67,Seattle,WA,Santa Clara,CA,0
Junior Data Analyst,Company - Public,Finance,35,67,Seattle,WA,Seattle,WA,1
Junior Data Analyst,Company - Private,Business Services,35,67,Seattle,WA,Seattle,WA,1
Junior Data Analyst,Company - Public,Retail,35,67,Issaquah,WA,Issaquah,WA,1
Junior Data Analyst,Company - Private,Information Technology,35,67,Seattle,WA,Burnsville,MN,0
Junior Data Analyst,Company - Public,Information Technology,35,67,Redmond,WA,Redmond,WA,1
Junior Data Analyst,Company - Public,Retail,35,67,Issaquah,WA,Issaquah,WA,1
Junior Data Analyst,Company - Public,Finance,35,67,Seattle,WA,Charlotte,NC,0
Junior Data Analyst,Company - Private,Aerospace & Defense,35,67,Kent,WA,Kent,WA,1
Junior Data Analyst,Company - Private,Information Technology,35,67,Seattle,WA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Transportation & Logistics,35,67,Redmond,WA,Edison,NJ,0
Junior Data Analyst,Company - Private,Information Technology,35,67,Seattle,WA,Woodridge,IL,0
Junior Data Analyst,Company - Private,-1,35,67,Bellevue,WA,Bellevue,WA,1
Junior Data Analyst,Company - Public,Information Technology,35,67,Bellevue,WA,Bengaluru,India,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,35,67,Seattle,WA,Seattle,WA,1
Junior Data Analyst,Company - Private,Accounting & Legal,35,67,Seattle,WA,Chantilly,VA,0
Junior Data Analyst,Company - Public,Information Technology,35,67,Redmond,WA,Bengaluru,India,0
Junior Data Analyst,Company - Private,Business Services,35,67,Seattle,WA,Newark,CA,0
Junior Data Analyst,Company - Private,-1,35,67,Seattle,WA,Singapore,Singapore,0
Senior Data Analyst,Company - Public,Finance,35,67,Seattle,WA,Charlotte,NC,0
Junior Data Analyst,Company - Public,Information Technology,55,101,Redmond,WA,Redmond,WA,1
Junior Data Analyst,Company - Private,Business Services,55,101,Kent,WA,Bellevue,WA,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,55,101,Seattle,WA,Seattle,WA,1
Junior Data Analyst,Company - Private,Business Services,55,101,Kirkland,WA,South Plainfield,NJ,0
Senior Data Analyst,Company - Public,Media,55,101,Redmond,WA,Kyoto,Japan,0
Junior Data Analyst,Company - Private,Business Services,55,101,Redmond,WA,South Plainfield,NJ,0
Junior Data Analyst,Company - Public,Retail,55,101,Issaquah,WA,Issaquah,WA,1
Junior Data Analyst,Company - Private,Information Technology,55,101,Redmond,WA,Hyderabad,India,0
Senior Data Analyst,Company - Public,Information Technology,55,101,Redmond,WA,Redmond,WA,1
Senior Data Analyst,Company - Private,Business Services,55,101,Seattle,WA,Santa Clara,CA,0
Junior Data Analyst,Company - Public,Information Technology,55,101,Redmond,WA,Redmond,WA,1
Junior Data Analyst,Company - Private,Information Technology,55,101,Seattle,WA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,55,101,Seattle,WA,Tigard,OR,0
Junior Data Analyst,Company - Private,Business Services,55,101,Kent,WA,Bellevue,WA,0
Junior Data Analyst,Nonprofit Organization,Information Technology,55,101,Seattle,WA,Irving,TX,0
Junior Data Analyst,Company - Private,Business Services,55,101,Seattle,WA,Frisco,TX,0
Junior Data Analyst,Company - Private,Information Technology,55,101,Kirkland,WA,Sunnyvale,CA,0
Junior Data Analyst,College / University,Education,55,101,Seattle,WA,Baltimore,MD,0
Junior Data Analyst,Company - Private,Business Services,55,101,Renton,WA,Bellevue,WA,0
Junior Data Analyst,Company - Private,Business Services,0,1,Kent,WA,Bellevue,WA,0
Junior Data Analyst,College / University,Education,32,56,Athens,GA,Athens,GA,1
Junior Data Analyst,Company - Private,Information Technology,32,56,Athens,GA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,32,56,Athens,GA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,32,56,Athens,GA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,36,67,Burlingame,KS,Burlingame,CA,1
Junior Data Analyst,Company - Private,Information Technology,36,67,Topeka,KS,Houston,TX,0
Junior Data Analyst,Company - Public,Information Technology,57,67,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Public,Information Technology,57,67,Denver,CO,San Rafael,CA,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Denver,CO,1
Senior Data Analyst,Company - Public,Information Technology,57,67,Denver,CO,San Francisco,CA,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Business Services,57,67,Denver,CO,Edison,NJ,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Alpharetta,GA,0
Junior Data Analyst,Company - Public,Information Technology,57,67,Denver,CO,Bengaluru,India,0
Junior Data Analyst,Company - Private,Business Services,57,67,Centennial,CO,Cooper City,FL,0
Junior Data Analyst,Company - Private,Business Services,57,67,Boulder,CO,New York,NY,0
Junior Data Analyst,Company - Private,Health Care,57,67,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Information Technology,57,67,Greenwood Village,Arapahoe,Basking Ridge,NJ,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Boulder,CO,Boulder,CO,1
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Houston,TX,0
Junior Data Analyst,Company - Private,Travel & Tourism,57,67,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Farmington Hills,MI,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Woodridge,IL,0
Junior Data Analyst,Company - Public,"Oil, Gas, Energy & Utilities",57,67,Henderson,CO,Minneapolis,MN,0
Junior Data Analyst,Company - Public,Aerospace & Defense,57,67,Englewood,CO,Chicago,IL,0
Junior Data Analyst,Company - Private,Business Services,57,67,Denver,CO,Canton,MI,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Mumbai,India,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,57,67,Greenwood Village,Arapahoe,Glen Allen,VA,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,57,67,Lakewood,CO,Gilbert,AZ,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Denver,CO,San Jose,CA,0
Junior Data Analyst,Company - Private,Information Technology,57,67,Lakewood,CO,Alexandria,VA,0
Senior Data Analyst,Company - Private,Information Technology,49,91,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Information Technology,49,91,Centennial,CO,Newark,CA,0
Junior Data Analyst,Government,Government,49,91,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Information Technology,49,91,Greenwood Village,Arapahoe,Basking Ridge,NJ,0
Junior Data Analyst,Company - Public,Finance,49,91,Lone Tree,CO,San Francisco,CA,0
Junior Data Analyst,Company - Private,Manufacturing,49,91,Louisville,CO,Louisville,CO,1
Junior Data Analyst,Company - Public,Aerospace & Defense,49,91,Englewood,CO,Bethesda,MD,0
Junior Data Analyst,Company - Public,Finance,49,91,Denver,CO,Lake Success,NY,0
Junior Data Analyst,Company - Private,Information Technology,49,91,Denver,CO,Lakewood,CO,0
Junior Data Analyst,Company - Public,Business Services,49,91,Denver,CO,Tampa,FL,0
Junior Data Analyst,Government,Government,49,91,Denver,CO,Washington,DC,0
Junior Data Analyst,Company - Public,"Construction, Repair & Maintenance",49,91,Greenwood Village,Arapahoe,Greenwood Village,CO,1
Junior Data Analyst,Company - Private,"Oil, Gas, Energy & Utilities",49,91,Lakewood,CO,West Chester,PA,0
Junior Data Analyst,Company - Private,Business Services,49,91,Centennial,CO,Rochester,MN,0
Junior Data Analyst,Company - Private,Health Care,49,91,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Information Technology,49,91,Denver,CO,Denver,CO,1
Junior Data Analyst,Company - Private,Business Services,49,91,Denver,CO,West Windsor,NJ,0
Junior Data Analyst,Company - Private,Information Technology,49,91,Broomfield,CO,Greenwood Village,CO,0
Junior Data Analyst,Government,Government,49,91,Lakewood,CO,Denver,CO,0
Junior Data Analyst,Company - Private,Business Services,49,91,Denver,CO,Alpharetta,GA,0
Junior Data Analyst,Company - Private,Business Services,49,91,Boulder,CO,Denver,CO,0
Junior Data Analyst,Company - Private,Information Technology,49,91,Denver,CO,Lakewood,CO,0
Junior Data Analyst,Company - Private,Business Services,49,91,Englewood,CO,Canton,MI,0
Junior Data Analyst,Company - Private,-1,49,91,Englewood,CO,Greenwood Village,CO,0
Junior Data Analyst,Government,Government,49,91,Denver,CO,Atlanta,GA,0
Junior Data Analyst,Company - Public,Telecommunications,57,100,Broomfield,CO,Monroe,LA,0
Junior Data Analyst,Company - Private,Information Technology,57,100,Denver,CO,Somerset,NJ,0
Junior Data Analyst,Company - Public,-1,57,100,Centennial,CO,Philadelphia,PA,0
Junior Data Analyst,Company - Private,Business Services,57,100,Denver,CO,Alpharetta,GA,0
Junior Data Analyst,Company - Private,Health Care,57,100,Englewood,CO,Lakeland,FL,0
Junior Data Analyst,Company - Private,Business Services,57,100,Denver,CO,Chicago,IL,0
Junior Data Analyst,Company - Private,Information Technology,57,100,Denver,CO,New York,NY,0
Senior Data Analyst,Nonprofit Organization,Health Care,57,100,Aurora,CO,Oakland,CA,0
Junior Data Analyst,Company - Public,Information Technology,57,100,Lakewood,CO,Jacksonville,FL,0
Junior Data Analyst,Company - Private,-1,57,100,Greenwood Village,Arapahoe,Alpharetta,GA,0
Junior Data Analyst,Company - Private,Information Technology,57,100,Denver,CO,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,57,100,Denver,CO,McLean,VA,0
Junior Data Analyst,Company - Private,Retail,57,100,Aurora,CO,Aurora,IL,1
Junior Data Analyst,Company - Private,Information Technology,57,100,Denver,CO,Beaverton,OR,0
Junior Data Analyst,Company - Private,Information Technology,57,100,Louisville,CO,Louisville,CO,1
Junior Data Analyst,Company - Private,Information Technology,57,100,Denver,CO,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,57,100,Denver,CO,Chantilly,VA,0
Senior Data Analyst,Company - Private,Business Services,57,100,Englewood,CO,Millersville,MD,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,57,100,Greenwood Village,Arapahoe,Glen Allen,VA,0
Junior Data Analyst,Company - Public,Telecommunications,57,100,Broomfield,CO,Monroe,LA,0
